0,-20.225,0,0.59758318346596
5.35,-18.405,0.0516478047540321,0.581285460280525
3.87,-14.495,0.10751213408137,0.564987737095089
0,-22.52,0.0117512025221443,0.564987737095089
0,-23.2,0.0255786165686739,0.559555162699944
0,-19.17,0.0221426478511656,0.548690013909654
0,-18.565,0,0.532392290724219
2.56,-6.765,0.033455801014623,0.521527141933928
6.28,-5.685,0.158391179916689,0.521527141933928
0,-16.5,0,0.521527141933928
0,-15.15,0.0194373766372249,0.499796844353348
1.16,-15.005,0,0.478066546772768
2.85,-10.85,0.0320626347945269,0.456336249192188
0,-11.465,0.00861653927608287,0.423740802821317
0.99,-3.81,0.0894628085723442,0.402010505240737
0,-6.79,0.0680286579419096,0.380280207660156
0.01,-14.495,0,0.358549910079576
1.07,-9.4,0.0887489375400895,0.347684761289286
4.08,-8.725,0.170838732578432,0.347684761289286
8.29,-4.73,0.302418548412793,0.353117335684431
7.09,-13.27,0.104701821392254,0.363982484474721
0.11,-17.145,0.0673769730393716,0.369415058869866
0,-8.31,0.0894817163412583,0.363982484474721
0,-6.07,0.0989559848412221,0.353117335684431
0,-12.995,0.0802929844596554,0.347684761289286
3.68,-17.335,0.0815012109759756,0.353117335684431
3.73,-13,0.13056583185449,0.363982484474721
0,-14.945,0.0644723464254577,0.369415058869866
0,-5.33,0.186028489085163,0.367242029111808
2.43,-5.845,0.228485069225954,0.360722939837634
0.58,-4.695,0.185572980378951,0.35420385056346
2.88,-4.695,0.212287763489903,0.358549910079576
4.29,-17.345,0.148551471380972,0.347684761289286
4.82,-17.64,0.167298995171193,0.342252186894141
1.63,-22.025,0.125409166319037,0.33138703810385
0,-22.64,0.122754529229685,0.323781433950647
0.92,-17.655,0.157187068045406,0.315089314918415
0.23,-14.93,0.183825018375333,0.304224166128125
1.15,-13.465,0.215355684780223,0.29879159173298
0.36,-14.07,0.226708973503134,0.28792644294269
0,-17.265,0.203917972434121,0.2770612941524
0.36,-12.115,0.267227319634348,0.271628719757254
0.29,-12.575,0.269210176241282,0.266196145362109
2.17,-13.45,0.263412211215697,0.260763570966964
1.61,-5.98,0.388093546691932,0.249898422176674
4.81,-4.48,0.431007151532738,0.244465847781529
4.47,-10.225,0.347266752128326,0.239033273386384
0,-21.67,0.225880850785529,0.239033273386384
0,-23.58,0.219375746349565,0.239033273386384
0.02,-20.5,0.263833012515937,0.239033273386384
0.52,-10.475,0.419427473963522,0.244465847781529
11.35,-5.245,0.499368933110833,0.255330996571819
8.57,-2.635,0.537020277787571,0.266196145362109
0,-9.935,0.47729089711309,0.271628719757254
0,-18.12,0.369650547631886,0.271628719757254
0.94,-17.14,0.369738872548415,0.266196145362109
0.34,-11.695,0.479274249215809,0.266196145362109
0,-13.19,0.509779855246918,0.266196145362109
0,-11.255,0.584932335624936,0.266196145362109
0.01,-10.05,0.622841820548923,0.258590541208906
0,-8.535,0.60690055249933506,0.25424448169279
0,-15.68,0.488118466298204,0.249898422176674
2.4,-18.205,0.452913890022338,0.250984937055703
5.21,-9.42,0.562900473590669,0.255330996571819
0,-14.26,0.560170861339646,0.258590541208906
0,-21.785,0.408984183374954,0.253157966813761
0,-21.345,0.471574641370574,0.248811907297645
0,-16.075,0.628654120438076,0.242292818023471
0,-10.4,0.851525869362929,0.239033273386384
0,-8.14,0.946885551274375,0.235773728749297
0,-8.475,0.852160541426728,0.230341154354152
0,-14.855,0.764150474078338,0.222735550200949
0,-1.62,1.11983128410169,0.22164903532192
3.44,3.32,1.18584772816702,0.219476005563862
3.1,-0.66,1.09355240288782,0.224908579959007
3.14,-5.24,0.732625238016102,0.234687213870268
4.99,-7.48,0.617227480841015,0.242292818023471
2.33,-14.41,0.773530335884882,0.249898422176674
0.61,-12.755,0.958801923946217,0.255330996571819
3.4,-3.59,0.863774060966802,0.262936600725022
0,-10.785,1.08366354406956,0.269455689999196
0,-11.61,1.12555672819692,0.274888264394342
0,-7.835,1.37236206526252,0.279234323910458
