3.2,-4.91,3.51,0.45
1.63,-10.35,6.16,0.42
1.84,-13.76,3.52,0.35
0.44,-21.54,1.95,0.31
0.1,-16.26,1.89,0.32
4.49,-9.08,4.02,0.41
2.22,-10.46,4.57,0.4
0.06,-18.14,1.79,0.38
0.35,-16.18,2.89,0.36
0.26,-16.7,2.42,0.31
0.36,-20.79,1.78,0.29
0.02,-21.99,1.4,0.28
0.2,-15.78,2.55,0.28
0.44,-7.84,2.08,0.28
1.18,-5.22,2.49,0.3
3.67,-6.13,3.78,0.31
0.27,-13.03,2.9,0.32
0.27,-9.76,3.12,0.31
0.02,-4.37,6.02,0.3
0.05,-1.83,3.38,0.3
0,-5.09,5.1,0.3
1.04,-4.75,3.35,0.29
1.43,-3.63,5.26,0.28
1.53,-4.02,4.07,0.28
0.01,-3.01,6.6,0.27
0.12,3.55,11.35,0.29
0.59,-0.62,9.03,0.35
1.92,-2.58,6.92,0.42
1.83,-7.59,5.02,0.42
0.08,-13.52,3.17,0.34
0,-12.24,5.45,0.28
19.49,-4.03,7.55,0.35
14.85,-2.94,7.45,0.45
0.86,-15.44,6.03,0.69
0.94,-15.17,5.37,0.9
0.03,-16.91,3.46,0.8
2.59,-7.3,7.58,0.69
0.22,-3.74,8.07,0.66
7.44,-3.21,4.93,0.69
0.47,-10.72,4.7,0.76
14.37,-4.1,6.79,0.69
19.16,2.17,3.66,1.22
0.12,-16.87,4.5,2.43
0,-13.68,6.86,2.99
0,-5.72,11.08,2.57
0,-2.63,11.7,2.08
4.61,2.44,10.58,1.74
0.37,5.37,-0.01,1.74
0.15,6.69,1.8,2.5
2.55,7.4,5.16,10.08
35.11,5.97,-0.27,31.27
1.14,4.64,2.1,22.93
1.33,6.83,0.42,10.32
23.92,5.4,0.36,9.55
0.48,1.86,9.76,12.75
0.74,-0.65,16.03,7.16
0.06,-0.51,13.17,4.41
0,1.07,17.15,2.92
2.39,3.56,3.89,2.47
0.21,0.78,13.24,2.09
1.02,-1.04,14.92,1.72
0.2,-6.43,15.86,1.46
1.65,-3.45,9.02,1.24
6.89,-0.99,4.72,1.2
0.44,-4.28,12.84,1.08
0.36,-4.99,9.83,0.93
0.27,-1.03,7.1,0.84
0.26,-0.99,11.72,0.79
1.27,-0.73,12.38,0.75
4.39,-2.15,7.08,0.75
0.7,-1.79,14.98,0.71
1.24,0.25,12.44,0.68
0.41,-7.82,15.12,0.57
0.3,1.22,25.96,0.52
1.09,-2.86,16.1,0.63
2.17,-7.36,15.5,0.59
0.01,-9.98,11.63,0.57
0.78,-8.31,11.43,0.76
4.76,-5.65,7.21,0.67
0.11,-4.93,12.91,0.65
0,-2.33,14.4,0.61
0,0.36,15.72,0.59
0.31,-0.17,15.89,0.58
0.26,0.73,15.77,0.57
1.73,3.8,23.14,0.53
4.52,3.29,15.02,0.72
0,4.7,21.52,0.77
0,10.82,24.53,0.75
12.53,8.87,3.16,0.97
0.04,10.72,21.89,1.68
6.21,11.44,14.34,1.79
0.42,6.64,32.4,1.93
0,12.73,35.25,1.76
0.56,17.1,41.49,1.69
6.25,9.58,11.45,1.58
0.82,0.79,29.29,1.41
0,4.79,27.55,1.27
0.24,11.02,31.6,1.18
6.15,10.71,17.67,1.14
0.01,8.62,32.48,1.1
18.96,12.34,3.24,1.07
17.17,9.31,9.91,1.2
0.87,5.2,20.39,1.74
15.93,4.7,13.07,2.47
0,0.69,28.07,2.93
0,5.23,26.72,2.77
7.85,10.15,1.68,2.58
1.11,11.21,28.12,2.58
0.18,5.84,21.22,2.34
0.15,2.93,26.55,2.13
0,0.53,26.35,1.83
0.03,6.02,21.31,1.62
15.92,10.06,1.16,1.71
5.84,5.43,9.24,2.16
0.63,2.61,19.47,2.16
0,5.77,19.27,2.03
0,9.68,23.75,1.86
18.24,11.67,8.83,2.79
21.48,12.61,5.06,20.33
0.1,8.52,21.79,11.4
3.95,7.37,15.7,6.67
0.02,5.59,26.19,4.52
0,7.9,22.8,3.41
0,13.28,26.74,2.77
0,15.19,19.31,2.29
5.09,8.63,9.78,2.03
0,5.97,31.07,1.71
0,8.48,28.34,1.43
0,10.64,28.43,1.27
1.11,14.4,22.23,1.16
15.94,14.48,2.42,6.88
0.18,8.17,11.43,15.81
0,9.42,27.9,7.96
1.17,13.01,21.87,4.69
19.79,13.2,5.24,14.45
1.42,8.9,7.72,7.12
0,9.11,27.38,4.07
0,7.73,26.93,2.93
0,8.81,21.28,2.37
0,11.06,27.42,1.96
0,13.44,30.08,1.6
0,15.78,34.46,1.33
0,16.38,28.32,1.14
0,17.8,27.12,0.99
3.68,18.39,19.18,0.88
0.01,18.62,17.81,0.9
4.15,18.06,10.98,0.76
5.2,16.95,9.84,0.68
1.17,16.91,11.79,0.65
2.22,17.54,11.74,0.58
0.57,13.97,27.91,0.52
0.67,13.43,24.26,0.43
3.44,13.55,3.89,1.04
15.86,16.26,2.89,1.04
1.62,19.13,18.88,1.06
0.15,18.19,17.5,0.91
5.29,19.36,15.69,0.82
0,15.28,29.77,0.77
0.72,17.53,26.99,0.61
18.59,17.97,22.91,2.24
0.58,15.89,13.97,1.81
0.09,15.79,22.85,1.44
0.29,17.51,18.81,1.17
8.38,19.32,14.43,0.98
12.36,21.21,8.82,1.05
4.38,23.23,12.52,1.21
0.84,23.52,20.47,0.98
1.33,17.54,19.44,1.17
0,17.68,20.21,0.98
0.03,19.86,18.38,0.85
4.62,18.66,10.57,0.88
11.45,18.5,9.67,0.97
13.09,18.15,15.57,1.08
0.32,15.73,20.27,0.93
0,17.71,18.94,0.75
19.69,18.43,10.47,0.66
0.49,13.04,27.66,0.65
0,14.58,18.83,0.51
0,16.98,24.55,0.43
0,19.15,17.55,0.36
3.11,21.45,15.38,0.33
0.47,19.57,24.76,0.61
5.5,17.65,2.83,0.47
3.44,18.75,8.17,0.64
2.22,19.23,10.62,0.49
10.66,18.23,4.07,0.47
0.05,19.97,12.86,0.6
0,22.05,21.47,0.44
0,23.41,23.21,0.34
1.1,24.26,20.69,0.28
0,22.12,27.88,0.27
0,21.76,25.34,0.22
0,23.91,34.43,0.18
7.67,21.66,10.35,0.16
0,19.11,35.78,0.15
0,17.85,27.73,0.12
1,18.03,17.1,0.11
0.09,19.85,20.71,0.1
0.15,21.41,23.33,0.09
0,23.54,25.79,0.09
49.98,20.75,3.67,0.25
17.41,20,6.69,0.9
0.1,16.7,21.32,0.75
0,15.48,19.08,0.36
0.01,16.66,18.02,0.24
0.7,18.47,11.63,0.19
12.13,19.27,3.19,0.18
0.26,19.58,17.47,0.35
19.21,17.8,3.7,0.29
1.61,15.08,10.74,3.68
0,16.54,17.56,1.5
0,18.25,16.59,1.06
0,19.04,19.49,0.79
0.08,20.21,17.78,0.61
4.09,19.72,9.09,0.51
6.67,19.58,7.35,0.5
0.49,19.68,21.25,0.41
0.21,19.34,16.3,0.32
3.39,19.21,12.44,0.27
1.68,20.02,10.94,2.32
1.05,19.56,15.34,1.51
0.27,20.3,17.48,1.12
7.22,19.94,12,0.88
0.51,18.44,16.2,0.77
0.79,19.14,14.41,0.59
2.27,20.24,8.92,0.51
9.77,18.93,3.77,0.45
1.29,17.15,16.73,0.49
0,14.08,27.12,0.38
0,15.49,22.3,0.29
0,17.37,23.1,0.25
0,17.54,25.34,0.21
0,17.93,20.54,0.18
0.02,18.79,24.78,0.17
0.07,18.05,24.77,0.15
5.93,17.28,16.74,0.13
0.19,16.99,13.44,0.13
0,17.57,17.06,0.12
0.03,19.05,18.19,0.11
1.87,19.2,11.06,0.1
0.02,21.11,26.2,0.15
14.43,18.64,4.84,0.14
7.99,18.27,2.7,0.2
3.17,19.29,7.39,0.17
25.48,18.77,1.23,0.26
3.95,18.46,5.47,0.57
9.8,15.55,1.36,0.75
4.66,17.34,2.93,1.4
3.15,17.49,4.56,1.25
2.22,17.28,5.27,0.99
11.14,15.42,3.35,1.14
0.22,12.29,18.39,1.61
0.55,13.87,19.44,1.25
0.58,18.37,9.48,1.01
1.24,18.56,10.65,0.82
0.01,17.42,13.44,0.68
3.51,18.53,7.32,0.57
0.15,16.09,9.89,0.53
0.1,14.29,13.65,0.45
2.97,12.93,12.73,0.41
0.01,11.36,13.97,0.36
3.07,9.75,12.85,0.3
2.42,10.79,13.08,0.29
3.68,9.85,8.78,0.28
7.01,10.67,2.89,0.25
0.22,7.42,21.02,0.3
0,8.1,20.86,0.24
0,10.98,11.47,0.19
0.46,15.15,12.88,0.17
3.56,16.13,10.83,0.16
0.4,9.17,28.59,0.16
0,7.54,18.51,0.15
2.36,8.07,9.93,0.14
16.43,11.98,4.4,1.4
3.71,6.46,11.33,3.2
1.43,5.28,13.65,2.06
0.46,7.57,12.83,1.81
0.23,12.32,8.34,1.78
21.62,12.9,5.55,2
3.32,6.52,16.19,2.52
1.16,6.15,15.48,2.49
0.02,5.58,10.9,1.76
0,5.74,11.69,1.53
0.02,7.79,9.35,1.32
0,7.71,13.75,1.18
0,7.47,14.14,1.04
0,8.77,17.95,0.92
1.24,10.25,12.52,0.84
0.09,7.9,15.3,0.79
0,5.9,15.32,0.71
17.3,6.81,9.06,0.74
1.63,2.61,14.85,0.94
0,4.87,22.28,0.75
0,10.04,20.9,0.65
0.62,10.74,14.32,0.6
12.97,5.97,3.98,0.68
0.08,0.82,11.83,0.81
0.99,3.66,10.8,0.71
15.74,8.29,0.28,0.87
41.41,13.42,0.15,11.74
10.18,8.32,9.29,23.94
0.01,5.7,10.32,11.4
0.13,6.36,6.52,5
0,5.83,10.31,3.2
0.02,8.66,8.26,2.5
0,9.97,9.07,2.1
0,7.5,13.65,1.77
0,7.79,12.21,1.52
6.21,8.99,6.11,1.34
6.3,5.22,5.62,2.42
1.04,0.82,18.3,2.52
0,3.65,10.31,2.38
0.63,2.88,8.92,2.15
0.02,0.27,7.58,1.87
0.1,1.69,5.64,1.69
0.01,-0.42,13.06,1.5
0,0.81,13.91,1.31
0,4.03,10.75,1.21
2.92,6.21,14.07,1.16
7.02,3.13,2.02,1.27
0.56,4.31,4.81,1.21
0.38,4.15,11.81,1.13
3.72,4.7,6.38,1.08
10.31,4.74,7.81,1.63
3.33,0.02,13.2,1.95
1,-2.13,11.09,1.95
0.36,-2.88,6.05,1.77
0.15,-2.89,5.55,1.63
0.04,-3.67,5.75,1.48
0.06,-1.01,8.91,1.34
1.07,3.14,6.11,1.27
0.74,-0.41,11.88,1.18
1.26,-0.91,11.69,0.99
0.06,-2.35,7.25,0.9
9.32,-1.78,2.68,0.85
0.29,2.09,5.2,0.89
0.58,-0.66,5.79,0.92
1.65,0.35,1.79,0.92
2.97,-1.29,7.42,0.91
0.12,-3.53,13.9,0.89
1.01,-0.94,4.81,0.87
8.28,0.12,3.9,1.02
1.01,-6.85,8.98,1.12
1.65,-8.37,5.51,1.08
0.65,-6.23,3.15,0.97
0.19,-4.74,3.58,0.9
0.05,-7.47,3.43,0.83
2.92,-5.79,2.16,0.76
0.75,-2.65,2.57,0.76
1.24,-3.93,7.43,0.73
7.01,-5.51,1.72,0.66
0.83,-8.72,4.08,0.59
2.71,-10.82,3.19,0.52
0.87,-10.77,3.32,0.49
1.86,-9.7,4.63,0.49
4.37,-0.78,1.62,0.68
7.41,1.42,4.25,3.51
0.12,-2.79,7.84,4.17
0,-4.23,6.4,3.4
0.04,-4.11,5.54,2.81
5.54,-2.01,2.3,2.47
3.8,-1.95,3.74,2.17
1.5,-4.09,5.97,1.95
0.01,-8.61,3.8,1.62
4.99,-4.39,6.09,1.43
9.4,-0.93,5.06,1.69
0.02,-8.02,4.32,1.53
1.97,-2.83,5.26,1.57
18.06,2.07,4.16,2.71
1.07,-4.52,13.82,4.2
2.74,-0.98,6.15,3.19
2.05,-4.02,4.75,2.78
0.64,-10.1,7.75,2.22
2.49,-11.87,3.41,1.74
1.39,-21.05,2.9,1.56
1.16,-20.7,2.58,1.37
0.24,-15.35,1.98,1.32
5.02,-10.84,1.37,1.18
0.22,-8.9,2.83,1.08
0.49,-12.75,3.06,0.97
5.83,-11.68,3.57,0.8
0.25,-26.22,1.4,0.73
0.76,-16.45,2.53,0.69
0.91,-10.98,3.57,0.66
0.52,-5.96,4.66,0.66
4.72,-9.89,2.55,0.63
1.95,-14.12,4.93,0.59
23.16,-4.97,4.11,0.59
0.97,-13.64,8.05,0.56
0.22,-16.4,2.33,0.56
0,-17.64,2.69,0.52
0,-15.22,5.03,0.52
1.1,-4.1,7.46,0.49
0.01,-7,7.21,0.49
15.21,-0.17,5.43,0.45
21.45,1.57,2.55,1.39
0.88,-7.17,7.06,6.95
0.85,-6.72,7.22,5.21
6.89,0.93,0.43,4.31
0.19,-5.13,5.06,3.43
1.2,-7.48,3.01,2.62
1.02,-8.69,6.91,2
0,-11.28,11.05,1.7
0.05,-5.57,9.67,1.42
11.35,-4.77,2.45,1.18
0.21,-13.63,4.31,0.97
0.32,-12.13,5.31,0.9
0.14,-9.28,3.56,0.87
3.27,-7.33,4.83,0.87
1.54,-5.38,4.43,0.83
0,2.77,12.43,0.9
0.08,2.43,4.34,1.11
7.42,-2.81,7.9,1.25
1.46,-3.54,7.77,1.15
4.75,-1.24,4.08,1.04
5.51,-0.23,6.11,1.01
3.49,0.3,4.39,0.97
0.09,-2,8.52,0.9
0.38,-0.38,8.99,0.87
8.36,-6.48,4.15,0.9
0.2,-12.41,7.42,0.83
0,-12.03,8.34,0.76
0,-7.34,10.67,0.73
0,-6.69,9.53,0.8
0.85,-2.25,10.76,0.76
4.15,-3.56,6.48,0.73
0.02,-10.8,6.95,0.69
4.5,-6.19,4.99,0.66
0.92,-2.78,9.13,0.8
2.78,-5.63,9.76,0.69
14.27,-3.01,4.08,0.66
0.15,-9.59,8.53,0.63
5.27,-6.1,9.56,0.63
0.18,-5.54,10.15,0.59
4.2,3.76,9.28,0.59
0.09,2.84,6.53,1.22
7.37,5.81,23.11,4.31
0,0.86,29.02,7.57
0,-0.41,12.93,7.09
8.34,0.21,8.6,6.08
1.68,2.25,4.52,4.9
0.11,2.86,8.45,5.87
0.12,1.58,9.35,6.46
0.4,1.61,10.54,4.93
4.5,3.36,7.59,6.67
