0,8.29,12.59,NA
0,5.67,13.44,NA
0,5.88,11.93,NA
0,6.32,14.98,NA
0,0.88,13.91,NA
0.27,3.93,9.12,NA
10.34,4.87,5.94,NA
0,2.02,7.56,NA
0.03,2.52,6.12,NA
0,2.09,11.61,NA
0,0.34,12.46,NA
0,-2.5,13.82,NA
0,-0.8,11.44,NA
0,4.81,7.45,NA
0.1,8.05,9.23,NA
0,4.88,11.56,NA
0,0.91,17.19,NA
0,2.74,16.57,NA
0,6.79,13.96,NA
12.17,7.7,3.26,NA
0.34,6.56,4.81,NA
0.05,6.26,7.25,NA
0.01,6.68,10.29,NA
0,7.48,8.95,NA
0,8.97,11.27,NA
0,10.43,11,NA
0.7,12.78,6.69,NA
8.01,11.04,14.14,NA
0,9.32,15.78,NA
0.27,10.24,7.67,NA
0.06,5.73,18.4,NA
0.28,12.81,15.73,NA
16.47,5.44,16.06,NA
0,-0.31,14.76,NA
0,2.53,11.57,NA
0.36,2.51,11.46,NA
10.22,5.5,2.24,NA
4.02,7.83,0.87,NA
0.14,10.04,9.54,NA
0,6.26,12.93,NA
22.07,12.96,5.81,NA
34.1,9.43,15.23,NA
0,-0.95,16.78,NA
0.04,2.6,14.13,NA
0,7.64,13.23,NA
0.02,11.58,10.44,NA
0.03,14.87,10.42,NA
6.95,16.09,3.43,NA
27.33,16.23,0.99,NA
0.28,15.29,7.83,NA
0,14.36,18,NA
0,13.71,14.86,NA
2.21,15.26,10.59,NA
0.24,11.81,21.06,NA
0,10.83,19.85,NA
0,11.66,15.66,NA
0,14.25,14.12,NA
0,14.65,15.12,NA
0,15.89,17.54,NA
0.26,17.16,13.87,NA
1.08,14.93,18.71,NA
0,12.25,17.66,NA
21.39,15.61,13.11,NA
1.79,16.79,15.24,NA
0,11.11,18.44,NA
0,10.67,16.41,NA
0,10.31,16.6,NA
0,10.2,16.99,NA
0,9.88,18.27,NA
0,11.48,18.96,NA
0.02,10.7,18.84,NA
0.61,11.88,15.43,NA
0,12.37,22.77,NA
0.28,13.04,22.98,NA
3.43,12.95,27.33,NA
0,11.32,24.93,NA
15.69,13.72,9.41,NA
0.01,8.82,27.73,NA
0,8.43,22.5,NA
0.64,11.07,15.22,NA
17.8,12.44,7.38,NA
0.18,9.03,11.44,NA
0.04,10.31,12.61,NA
0,11.27,16.91,NA
0,13.81,21.12,NA
0,15.13,17.31,NA
0,17.76,21.62,NA
0.64,18.7,21.99,NA
17.96,19.37,18.18,NA
0,19.68,16.21,NA
10.36,20.42,5.48,NA
0,18.02,23.48,NA
0,17.85,22.26,NA
0.09,20.1,20.14,NA
4.18,17.8,9.86,NA
0,14.69,25.73,NA
0.01,15.49,23.23,NA
0,18.19,22.15,NA
0,19.54,16.8,NA
0,21.81,21.69,NA
0,21.56,21.3,NA
0,22,19.13,NA
0,23.64,21.22,NA
0,24.21,20.02,NA
0.57,22.71,24.35,NA
0,19.95,21.21,NA
0.04,20.35,16.9,NA
0.06,22.86,19.16,NA
0.03,23.71,20.93,NA
13.22,22.72,18.23,NA
0.92,17.38,7.87,NA
0.05,19.2,14.73,NA
0.26,21.82,17.97,NA
3.65,20.73,27.65,NA
0,19.02,27.37,NA
0,20.61,24.76,NA
0,22.33,25.15,NA
0,23.2,23.7,NA
7.54,22.26,17.19,NA
0.14,23.63,18.77,NA
0.02,21.91,24.37,NA
0,18.59,28.73,NA
0,19.11,26.23,NA
0,21.32,24.44,NA
0.03,22.94,21.65,NA
7.21,19.92,5.5,NA
0.74,18.99,12.52,NA
0,18.24,20.65,NA
0.01,19.56,17.28,NA
0.76,21.58,19.51,NA
0.19,18.32,23.19,NA
0,17.64,23.36,NA
0,20.53,25.72,NA
0,22.45,28.92,NA
0.02,20.95,29.79,NA
0,18.35,21.66,NA
0.01,22.76,25.89,NA
0,24.82,34.06,NA
10.4,23.14,16.38,NA
2.15,20.98,15.74,NA
0.02,19.4,24.9,NA
0,21.64,27.68,NA
0,23.17,26.77,NA
0,24.63,27.38,NA
0,25.29,28.11,NA
16.34,22.01,8.63,NA
5.19,22.56,12.88,NA
0,23.42,24.84,NA
0,24.27,22.85,NA
1.01,26.42,19.26,NA
2.01,27.52,21.97,NA
3.15,26.74,21.65,NA
7.04,25.58,13.96,NA
0.74,26.29,17.42,NA
3.17,27.11,17.45,NA
2.32,27.7,17.94,NA
3,28.13,21.64,NA
7.33,26.02,8.61,NA
12.5,25.08,10.83,NA
0.58,27.72,18.95,NA
1.56,27.82,18.59,NA
3.25,27.51,14.73,NA
6.57,26.5,12.08,NA
0.06,27.8,18.01,NA
0,28.69,24.35,NA
0.13,29.4,23.75,NA
2.36,29.53,23.51,NA
0,29.75,25.76,NA
0.02,29.68,26.1,NA
0.22,29.48,25.56,NA
2.84,29.3,25.23,NA
0.19,29.21,23.81,NA
0.33,29.99,26.23,NA
0.49,30.39,26.69,NA
3.3,29.39,23.28,NA
1.17,28.79,20.18,NA
3.79,28.14,20.48,NA
1.65,26.44,20.67,NA
0.48,26.41,25.77,NA
0,25.69,33.96,NA
0,25.86,25.13,NA
11.4,25.63,18.99,NA
5.38,22.67,9.77,NA
1.95,23.9,10.41,NA
1.42,24.11,11.33,NA
2.18,26.3,16.16,NA
0.6,27.01,17.6,NA
0.39,28.16,19.39,NA
3.56,29.05,22.8,NA
1.41,28.4,18.14,NA
1.4,28.69,18.51,NA
0.72,29.15,18.95,NA
2.09,29.47,20.84,NA
0.37,30.26,23.95,NA
0.09,30.88,26.86,NA
0.21,31.55,25.78,NA
0.1,31.69,27.52,NA
0.74,31.48,27.32,NA
3.43,30.5,23.35,NA
7.51,28.72,17.31,NA
4.31,27.85,12.5,NA
0.25,30.16,23.03,NA
0.04,29.39,24.82,NA
0,29.43,28.68,NA
10.94,28.88,20.34,NA
6.28,27.92,14.52,NA
0.82,28.78,17.77,NA
0.77,29.06,19.63,NA
0.19,29.64,21.46,NA
7.09,28.93,19.71,NA
23.1,25.4,5.58,NA
22.04,22.31,2.5,NA
17.86,23.5,4.81,NA
3.36,24.47,8.85,NA
0.7,25.36,13.51,NA
1.07,26.24,12.85,NA
1.32,26.44,13.54,NA
0.18,26.95,15.85,NA
10.72,26.98,12.16,NA
10.31,25.7,7.78,NA
6.38,25.37,5.76,NA
2.79,26.36,10.4,NA
