0.95,1.92,9.74,0.45
0,0.41,16.73,0.45
0,0.53,9.22,0.43
0,-5.75,19.62,0.44
0,-5.75,12.67,0.39
0.38,-0.87,17.77,0.36
3.77,0.5,18.54,0.35
0,-3.29,12.42,0.35
0.01,-3.07,9.25,0.36
0.02,-3.56,16.63,0.35
0.07,-6.29,13.13,0.33
0,-9,11.68,0.32
0.14,-5.23,11.78,0.32
0,-0.21,10.92,0.33
4.05,1.13,10.14,0.37
0,-0.19,12.87,0.37
0,-3.63,20.58,0.38
0,-1.08,16.81,0.38
0,3.56,17.58,0.41
0.09,3.85,5.85,0.46
4.49,1.77,0.72,0.5
0,2.95,12.26,0.7
0,2.5,12.96,0.7
0,2.13,13.57,0.52
0,3.45,14.66,0.52
0,7.68,17.54,0.52
0.14,9.12,9.81,0.49
0,5.58,17.87,0.47
0,3.36,23.99,0.44
1.16,-1.06,12.91,0.42
0,-1.7,15.79,0.42
0.86,1.93,7.89,0.41
21.12,5.56,17.37,0.77
0,-4.26,24.32,1.09
0,-3.81,20.26,0.98
0,-4.26,17.5,0.94
0.27,-0.63,16.22,0.82
2.11,2.16,9.29,0.52
3.99,2.95,12.13,0.62
0,-0.3,20.02,0.6
2.88,4.02,4.97,0.54
39.42,11.46,12.05,1.9
0,-4.55,23.8,3.09
0,-2.94,19.32,1.27
0,1.26,15.61,0.85
0,3.41,14.73,0.74
0,5.8,11.64,0.65
0.55,9.9,8.17,0.61
0.71,11.83,8.98,0.59
11.79,12.57,4.35,0.72
5.18,10.83,11.25,2.02
0.48,10.72,26.17,3.39
0.34,11.5,7.41,1.29
3.44,10.95,12.17,0.93
0.12,6.81,23.6,0.85
0,6.71,28.72,0.72
0,6.42,29.19,0.63
0,6.86,24.05,0.58
0.02,12,29.84,0.56
0,11.63,20.97,0.58
0.03,7.42,21.64,0.55
0,3.66,28.61,0.51
9.26,3.9,12.08,0.49
4.32,6.78,6.03,0.64
0,4.31,28.6,0.66
0,2.46,27.63,0.54
0,3.49,18.54,0.49
0,4.43,17.11,0.48
0.01,4.54,22.89,0.48
0.45,5.05,24.61,0.47
0,4.89,24.8,0.46
0.14,9.85,33.75,0.45
0.01,4.47,40.01,0.44
0,7.33,36.11,0.42
6.03,6,22.97,0.43
0,5.12,38.98,0.46
1.25,4.37,18.73,0.44
1.05,1.24,26.14,0.43
0.06,0.48,23.95,0.42
0.01,3.43,22.39,0.41
1.68,3.19,14.2,0.41
10.49,3.4,11.98,0.57
0,6.21,21.69,0.68
0.25,6.46,20.13,0.53
0,8.51,24.79,0.47
0.04,11.3,25.97,0.46
0,9.42,27.71,0.45
0,13.25,31.71,0.44
