0.88,6.7,8.74,4.94
1.05,3.87,13.9,4.19
0,4.29,12.63,3.33
0.01,0.66,18.97,2.63
0,-4.02,14.01,2.1
0,0.28,6.71,1.62
4.8,5.48,11.22,1.25
0,-0.47,11.86,1.12
0,-0.56,8.94,1.06
0,-1.47,11.65,1.01
0.02,-3.04,10.22,0.93
0,-5.92,13.46,0.85
0,-3.98,11.31,0.73
0,1.91,12.82,0.65
0.05,6.41,9.15,0.62
0,2.95,6.97,0.59
0,-0.55,23,0.56
0,0.27,16.81,0.54
0,3.77,10.44,0.53
0.02,4.71,5.4,0.5
11.64,7.18,1.98,0.53
0.01,6.03,10.11,0.7
0,5.31,10.54,0.8
0,3.9,10.37,0.83
0,4.36,10.13,0.79
0,7.16,11.31,0.77
0.02,10.67,9.4,0.73
12.53,7.16,2.06,0.71
0,6.4,15.14,0.83
4.76,0.73,13.38,0.93
0,-2.65,11.07,0.96
0.02,5.02,6.66,0.92
12.35,11.2,15.07,1.01
0,-1.05,20.16,1.43
0,-1.7,14.45,1.65
0,-2.31,13.01,1.68
0.1,0.61,4.66,1.59
0.34,3.65,2.34,1.43
0.19,6.03,3.8,1.26
0,2.08,16.15,1.11
0.01,8.98,12.19,0.97
1.38,17.32,16.12,1.49
0,0.26,30.43,2.57
0.01,0.28,14.49,3.07
0,4.95,11.47,3.42
0,6.37,12.24,3.22
0,9.62,10.82,2.79
0,12.81,12.5,2.36
0.01,13.9,12.22,1.89
19.97,13.94,1.06,1.52
7.58,13.6,10.59,1.48
0.01,11.8,20.24,1.59
0.17,13.32,11.51,1.66
0.26,13.4,15.14,1.68
0.15,9.75,25.01,1.6
0,9.81,26.98,1.43
0,8.71,26,1.19
0,7.93,20.95,0.96
0,11.15,20.9,0.77
3.12,14.68,11.59,0.66
7.99,11.91,9.42,0.61
0,7.1,27,0.6
4.16,7.82,12.83,0.57
18.63,14.58,8.85,0.65
0.01,7.61,22.98,1.04
0,5.45,26.54,1.38
0,5.39,18.09,1.45
0.01,6.76,15,1.31
0,7.59,20,1.09
0.24,8.92,24.08,0.92
0,7.45,23,0.79
0,11.76,23.79,0.65
0.14,8.77,38.12,0.56
0,9.06,26.52,0.5
2.56,10.3,24.77,0.47
0,7.27,40.11,0.48
7.11,13.3,30.53,0.42
1.67,4.38,17.02,0.39
0.03,3.85,25.14,0.38
0,6.13,24.14,0.38
12.28,5.64,10.96,0.39
16.48,6.49,3.99,0.39
0,8.48,24.27,0.43
0.13,9.3,19.74,0.44
0.28,10.88,17.35,0.41
0.06,15.36,31.96,0.36
0,11.65,24.64,0.34
0.01,13.24,19.49,0.31
5.22,17.17,14.15,0.29
0,19.13,20.95,0.32
28.7,16.77,5.86,0.37
0,17.03,28.97,0.41
0,16.68,26.43,0.42
0.04,18.1,21.06,0.4
7.57,19.92,23.99,0.36
5.61,13.91,36.17,0.32
0,10.78,28.26,0.3
0,13.85,22.01,0.28
1.21,16.73,15.12,0.28
0,16.89,19.86,0.29
0.19,19.2,19.87,0.25
0,21.97,26.14,0.21
0.01,17.38,20.31,0.2
0.23,17.47,11.79,0.19
0.12,15.42,41.9,0.2
0,13.68,26.41,0.17
0.09,18.4,29.23,0.15
0,22.19,36.01,0.14
0,19.35,33.64,0.12
7.98,17.66,16.31,0.11
0,12.81,27.49,0.1
0,13.88,24.98,0.1
0.17,19.75,22.7,0.11
6.39,20.32,40.37,0.11
0,14.57,43.7,0.09
0,15.33,30.37,0.08
0,22.13,34.65,0.07
1.97,22.86,25.6,0.06
0.72,24.75,46.61,0.06
19.4,22.28,21.31,0.06
0.29,20.18,24.36,0.07
0.43,15.44,40.83,0.05
0,14.76,32.73,0.05
0,17.18,35.28,0.05
0,17.85,23.37,0.04
1.15,19.91,20.68,0.04
25.99,12.58,3.45,0.04
23.61,11.6,11.68,0.06
0.49,18.12,15.82,0.12
15.46,19.99,9.55,0.26
5.49,21.7,15.29,0.69
0,19.11,24.93,1.16
0,18.54,22.21,1.18
0,20.46,21.79,1
0.61,21.98,28.45,0.73
0,18.94,27.76,0.5
0,18.44,24.27,0.32
0.03,19.55,16.41,0.22
4.46,22.78,22.89,0.17
24.33,14.28,3.22,0.16
15.67,13.39,14.3,0.89
0,19.31,32.42,1.64
0,20.76,27.8,1.73
0,23.07,25.44,1.6
0,23.49,28.78,1.23
0,22.47,25.45,0.77
2.51,21.54,15.68,0.5
16.54,21.77,8.76,1.67
0.23,22.35,18.56,2.6
0,24.33,22.52,2.86
2.48,26.26,24.31,2.57
7.96,24.29,10.42,1.69
22.82,23,5.47,1.32
3.6,25.09,15.82,2.01
3.5,25.79,18.52,2.44
4.48,26.35,16.94,2.94
13.97,25.82,8.86,3.11
1.06,25.9,22.55,2.69
9.5,24.86,11.29,2.18
0,27.97,28.49,1.78
0,29.61,37.68,1.64
0.07,27.06,24.73,1.63
1.04,24.73,16.37,1.41
0.65,26.93,17.8,0.93
0.03,29.06,23,0.59
0.02,29.68,27.55,0.39
0.01,29.76,23.25,0.29
21.16,27.95,16.55,0.26
25.03,23.9,5.47,1.41
9.98,24.45,8.81,2.85
6.16,26.08,14.69,2.5
0.02,28.24,22.37,2.1
0,29.65,31.37,1.31
1.55,27.33,23.29,0.74
0.37,26,20.79,0.48
0.2,28.03,21.75,0.33
18.27,24.39,10.66,0.25
0,22.38,28.77,0.2
0,21.34,30.78,0.17
0,21.78,29.76,0.15
0.49,21.71,14.99,0.14
12.35,20.44,7.65,0.12
6.15,21.44,3.75,0.12
19.09,22.18,3.04,0.15
18.02,23.31,6.89,0.2
2.45,25.12,14.5,0.21
5.73,26.45,14.65,0.21
1.51,26.76,14.38,0.29
0,27.78,20.09,0.32
0,28.43,21.97,0.33
0.51,28.95,20.89,0.28
9.35,27,11.88,0.19
0,27.6,21.15,0.14
4.57,26.51,12.33,0.12
0.27,28.84,20.11,0.11
0,26.62,32.69,0.1
3.88,25.33,17.37,0.08
11.51,25.71,13.43,0.08
0,26.1,22.73,0.07
0.01,27.05,20.9,0.09
